node_id,lon,lat,2026-05-05 21:00:00,2026-05-05 20:00:00,2026-05-05 19:00:00,2026-05-05 18:00:00,2026-05-05 17:00:00,2026-05-05 16:00:00,2026-05-05 15:00:00,2026-05-05 14:00:00,2026-05-05 13:00:00,2026-05-05 12:00:00,2026-05-05 11:00:00,2026-05-05 10:00:00,2026-05-05 09:00:00,2026-05-05 08:00:00,2026-05-05 07:00:00,2026-05-05 06:00:00,2026-05-05 05:00:00,2026-05-05 04:00:00,2026-05-05 03:00:00,2026-05-05 02:00:00,2026-05-05 00:00:00,2026-05-04 23:00:00,2026-05-04 22:00:00
SANTIAGO_6_LN002,-117.76746488187136,33.665101033881534,28.08,28.33649,20.53096,-0.96974,-1.93588,-2.13295,-2.18291,-1.96728,-1.88169,-1.4877,-0.53769,0.58309,2.76791,15.15801,26.13327,28.08635,27.10578,26.18835,26.91994,27.6599,33.59083,34.34192,34.7026
SANTYSBL_6_1N001,-116.6711035,33.11049298,26.38239,26.07462,19.48028,0.05405,-3.45137,-3.53816,-3.03413,-2.80157,-2.46173,-3.09561,-1.13257,0.61335,0.20136,13.60595,25.81917,28.2473,27.201,26.30352,27.08714,27.78167,33.94653,34.3378,32.04716
SANYSDRO_6_N001,-117.026417794538,32.56223799998892,28.01001,28.17049,20.30771,2.34443,-1.91742,-2.10811,-2.15936,-1.95159,-1.89104,-1.44244,-0.60831,-0.0962,2.15404,15.17298,25.72415,27.80964,26.85276,25.99466,26.70689,27.48002,33.67975,43.66722,34.7916
SANYSDRO_6_N004,-117.026524205462,32.56223799998892,28.01001,28.17049,20.30771,2.34443,-1.91742,-2.10811,-2.15936,-1.95159,-1.89104,-1.44244,-0.60831,-0.0962,2.15404,15.17298,25.72415,27.80964,26.85276,25.99466,26.70689,27.48002,33.67975,43.66722,34.7916
SARATOGA_2_N001,-122.014883,37.28099617234283,28.40196,29.19644,25.7989,21.57765,15.81515,13.68099,11.18789,17.22258,14.32217,19.40628,24.09401,32.85964,33.7,27.12103,26.91719,28.67084,27.60638,26.44225,27.33795,28.02519,32.64229,33.72336,34.24734
SARATOGA_2_N006,-122.0148240379766,37.28091491381397,28.40196,29.19644,25.7989,21.57765,15.81515,13.68099,11.18789,17.22258,14.32217,19.40628,24.09401,32.85964,33.7,27.12103,26.91719,28.67084,27.60638,26.44225,27.33795,28.02519,32.64229,33.72336,34.24734
SARATOGA_2_N011,-122.0149419620234,37.28091491381397,28.40196,29.19644,25.7989,21.57765,15.81515,13.68099,11.18789,17.22258,14.32217,19.40628,24.09401,32.85964,33.7,27.12103,26.91719,28.67084,27.60638,26.44225,27.33795,28.02519,32.64229,33.72336,34.24734
SAUGUS_6_N001,-118.5721663854507,34.4222099999511,27.27652,27.3685,18.6465,-1.41698,-2.25271,-2.37178,-2.24805,-2.24963,-2.06338,-0.76177,-0.77392,2.28647,1.91456,14.78269,25.60274,27.40304,26.41474,25.53135,26.20258,26.90164,32.5863,33.11156,33.63804
SAUSALTO_6_N001,-122.49836873883264,37.86340599998612,29.76536,29.84475,23.39996,14.73705,9.79351,11.14274,7.426,11.43794,12.60113,16.83916,21.6312,26.31189,29.23621,25.22125,28.02312,29.62239,28.39264,27.06784,27.96901,28.92459,33.60071,35.07878,35.93146
SAUSALTO_6_N002,-122.49848326116737,37.86340599998612,29.76536,29.84475,23.39996,14.73705,9.79351,11.14274,7.426,11.43794,12.60113,16.83916,21.6312,26.31189,29.23621,25.22125,28.02312,29.62239,28.39264,27.06784,27.96901,28.92459,33.60071,35.07878,35.93146
SAXONCRK_6_N001,-119.9857789,37.59363146,25.61636,24.84023,14.78913,-1.55547,-1.06542,-3.02667,-2.75365,-2.08166,-1.39073,0.73736,8.64978,12.63936,12.41002,13.79262,24.87688,26.55878,25.57134,24.51575,25.45015,25.89708,31.08774,31.14096,31.87861
SCHINDLR_1_N005,-120.138272,36.40229075794473,27.28772,26.2835,13.52706,-7.37497,-7.64048,-9.41993,-8.43716,-9.40618,-8.09185,-7.05104,2.22296,2.994,3.1924,10.36801,26.3761,28.10329,27.1874,26.02607,26.9523,27.46342,32.30305,32.99326,33.35393
SCHLNDLR_7_N001,-120.1383298425005,36.40221012101372,27.30172,26.29757,13.53935,-7.37397,-7.64018,-9.41971,-8.43716,-9.40618,-8.09152,-7.05104,2.22296,2.9976,3.20039,10.38243,26.40249,28.12306,27.2146,26.04439,26.97657,27.47725,32.31952,33.00678,33.37789
SCHMLBCH_1_N001,-121.87,38.3,28.27878,28.47167,22.23364,14.33696,9.21849,11.34343,7.42618,11.17114,12.81524,16.86036,21.46266,24.69524,25.77589,23.79079,26.84064,28.54378,27.48395,26.25641,27.17344,27.9062,32.08239,33.26705,33.83315
SCLARA_2_LN001,-119.18541359496857,34.3007956214976,27.67966,27.76804,18.9271,-1.35888,-2.22477,-2.34625,-2.34833,-2.2299,-2.01398,-0.78455,-0.69686,2.16291,2.08225,14.95915,25.95642,27.77293,26.77114,25.86901,26.55856,27.27524,33.0968,33.66928,34.19941
SCLARA_6_N001,-119.18559878537812,34.30071643113003,27.67966,27.76804,18.9271,-1.35888,-2.22477,-2.34625,-2.34833,-2.2299,-2.01398,-0.784,-0.69686,2.16291,2.08225,14.95915,25.95642,27.77011,26.77114,25.86901,26.55856,27.27524,33.0968,33.66928,34.19941
SCRIPPS_6_N001,-117.112589,32.91119872129761,27.96242,28.17893,20.31795,2.35643,31.7,3.72,-10.91368,-12.78,18.29,111.81,-6.87,0.50994,2.15836,15.20675,25.81389,27.85199,26.89085,26.0156,26.74464,27.516,33.54801,34.34192,34.7026
SCRIPPS_6_N008,-117.11253358224198,32.91111813933897,27.96242,28.17893,20.31795,2.35643,31.7,3.72,-10.91368,-12.78,18.29,111.81,-6.87,0.50994,2.15836,15.20675,25.81389,27.85199,26.89085,26.0156,26.74464,27.516,33.54801,34.34192,34.7026
SCRIPPS_6_N013,-117.112644417758,32.91111813933897,27.96242,28.17893,20.31795,2.35643,31.7,3.72,-10.91368,-12.78,18.29,111.81,-6.87,0.50994,2.15836,15.20675,25.81389,27.85199,26.89085,26.0156,26.74464,27.516,33.54801,34.34192,34.7026
SCWAX_1_N001,-119.75448599883885,36.70079799998688,27.64047,26.90685,15.95813,-2.62188,-3.14207,-4.93204,-4.58992,-4.61863,-3.60959,-1.72889,6.38981,9.24684,9.58081,13.75755,26.83008,28.51836,27.61998,26.40037,27.41616,27.8038,32.35246,33.14536,33.37104
SDUNSMUI_LNODE,-122.2764098,41.201244,22.86655,33.83278,20.75115,35.59391,5.40755,23.62021,3.07603,35.8567,5.34532,8.56347,13.38309,38.21605,20.38269,37.48904,22.92134,22.89613,23.9395,22.939,22.58415,28.21512,17.73837,17.51105,17.58206
SEARLES_7_N001,-117.380556,35.756720789835555,25.90191,26.61453,18.39061,-1.65361,-2.62787,-3.3771,-6.152,-3.02672,-2.25739,-2.42811,-1.98321,-1.6311,1.05515,13.36318,23.34864,26.76271,25.54565,24.71825,25.50838,25.99045,32.67154,33.10018,33.16901
SEBASTIA_6_N001,-121.3878033,38.13829665,28.19199,28.39146,21.94229,11.84258,5.81107,4.18875,2.99138,5.84616,5.62521,8.9602,14.25,20.48086,21.31202,23.21152,26.8248,28.51836,27.45674,26.29567,27.2085,27.89513,32.4842,33.61182,34.16518
SEFTAP_6_N003,-121.31671,36.41712,28.59513,30.26323,31.4812,36.7644,29.21985,27.42735,22.53019,31.69867,27.8691,35.05638,34.01752,50.05058,51.76678,37.70035,27.18905,28.9899,27.84851,26.65165,27.56718,28.39879,32.6884,33.7166,34.21311
SEMITRPC_1_N001,-119.437498,35.600398,27.46969,27.31642,18.06098,4.26715,2.36032,0.64175,-0.02644,0.33878,1.6419,4.30116,11.12572,16.42146,17.0973,18.91581,25.89308,27.78705,26.80107,25.79572,26.60171,27.2614,32.51713,33.24676,33.60381
SERRA_6_N001,-121.99615626906824,37.327215618586415,29.77096,30.22891,24.85877,20.63336,21.11603,23.56384,20.05417,21.0191,27.14988,32.44187,35.34328,41.6758,46.84261,41.40113,28.18149,29.71557,28.53684,27.27463,28.20364,28.96887,33.71598,34.96386,35.61655
SERRA_7_N004,-121.99626984893176,37.327215618586415,29.77096,30.22891,24.85877,20.63336,21.11603,23.56384,20.05417,21.0191,27.14988,32.44187,35.34328,41.6758,46.84261,41.40113,28.18149,29.71557,28.53684,27.27463,28.20364,28.96887,33.71598,34.96386,35.61655
SERRMNTE_1_N011,-122.4558182874899,37.69183743685224,29.66178,30.06429,24.35684,16.8031,12.9661,12.66728,9.39747,13.63601,12.66291,17.19525,23.19029,29.96893,31.74793,26.52406,28.01784,29.6591,28.47154,27.24583,28.18206,28.93566,33.74892,35.03146,35.72951
SESWTF_1_N001,-119.67419,36.7779,27.54248,26.83229,16.08064,-2.2631,-2.82245,-4.61585,-4.4546,-4.26471,-3.43231,-1.50267,6.72256,9.72952,10.05231,13.99047,26.85648,28.5466,27.63086,26.42916,27.42155,27.80104,32.1746,32.93241,33.1862
SFIA-MA_1_N001,-122.385896,37.63904926020716,29.4994,29.88139,24.19747,16.48487,12.90904,12.67499,9.24018,13.54251,14.21215,18.78168,23.14978,29.91625,31.73618,27.9326,27.89642,29.5518,28.38176,27.1516,28.08498,28.83603,33.6073,34.86584,35.52755
SFIA_1_N001,-122.38583665888169,37.63896786988162,29.44341,29.82512,24.15855,16.64161,12.90266,12.60749,9.23729,13.53572,14.20481,18.76261,23.13596,29.82425,31.70158,26.34159,27.85683,29.51227,28.34639,27.12019,28.04992,28.79176,33.56119,34.81176,35.46593
SFIA_1_N007,-122.38595534111832,37.63896786988162,29.44341,29.82512,24.15855,16.64161,12.90266,12.60749,9.23729,13.53572,14.20481,18.76261,23.13596,29.82425,31.70158,26.34159,27.85683,29.51227,28.34639,27.12019,28.04992,28.79176,33.56119,34.81176,35.46593
SFPPCNC_6_N001,-122.0736663,38.03243728,29.36222,29.47898,23.33979,15.07124,10.11453,11.41741,7.67316,11.76417,12.86077,17.12849,22.22693,26.87399,33.25471,25.01277,27.73806,29.42756,28.24029,26.96576,27.91507,28.62018,33.25159,34.53797,35.17155
SHADOWR_1_N001,-117.2386860497232,33.14157655179735,28.06041,28.28585,20.43265,2.39073,-1.85685,-2.21271,-2.12996,-2.04568,-1.85828,-1.40237,-0.56381,0.57241,2.7014,16.81387,25.9485,27.96776,26.99151,26.09674,26.83364,27.58795,33.58424,34.38248,34.7471
SHADOWR_1_N006,-117.23868604994146,33.14139744811125,28.06041,28.28585,20.43265,2.39073,-1.85685,-2.21271,-2.12996,-2.04568,-1.85828,-1.40237,-0.56381,0.57241,2.7014,16.81387,25.9485,27.96776,26.99151,26.09674,26.83364,27.58795,33.58424,34.38248,34.7471
SHADOWR_1_N008,-117.23889995005852,33.14139744811125,28.06041,28.28585,20.43265,2.39073,-1.85685,-2.21271,-2.12996,-2.04568,-1.85828,-1.40237,-0.56381,0.57241,2.7014,16.81387,25.9485,27.96776,26.99151,26.09674,26.83364,27.58795,33.58424,34.38248,34.7471
SHADYGLN_6_N001,-120.95331,39.115058,25.55756,26.0124,19.05013,7.0293,4.89947,3.29981,2.40124,4.9246,4.68322,7.76395,11.54645,17.26274,18.85019,19.84296,25.77958,27.99317,26.41746,25.24604,26.07043,26.02438,30.99222,32.4423,33.72019
SHAFTER_1_N010,-122.13839203327612,37.492384999986285,27.52848,27.3952,18.21869,4.31537,2.39494,0.6675,-0.00668,0.38845,1.68756,4.36871,11.18942,16.50322,17.17448,18.97167,25.89835,27.76446,26.77658,25.74599,26.51002,27.22266,32.4842,33.22986,33.58669
SHAFTER_7_N022,-122.10394676937123,39.77608299994151,27.53128,27.39801,18.21869,4.31537,2.39494,0.6675,-0.00668,0.38845,1.68756,4.36871,11.18942,16.50322,17.17448,18.97347,25.90099,27.76446,26.77658,25.74599,26.51002,27.22542,32.4842,33.22986,33.58669
SHARON_1_N001,-120.156454,37.097275,27.3885,26.52701,15.73206,-2.33112,-1.72865,-3.49852,-3.25549,-2.61074,-1.99886,-0.05015,8.00222,11.54895,11.8485,13.95614,26.60045,28.36024,27.50843,26.28258,27.31098,27.56304,31.87819,32.5606,32.96028
SHASTINA_LNODELD1,-122.364174,41.548666,22.99969,34.02997,20.85765,35.40978,5.23329,22.96641,2.841,35.19055,4.85454,7.93488,12.48602,37.18682,19.63408,36.81958,22.63888,22.54888,23.6389,22.66428,22.36426,27.88028,17.54681,17.31383,17.38117
SHAWROAD_1_N001,-122.42,37.55,29.33423,29.71538,24.08072,16.4682,12.89416,12.66421,9.27367,13.52406,14.04913,18.57613,23.09183,29.85356,31.66299,27.7231,27.76181,29.42474,28.26477,27.04428,27.97171,28.71427,33.45579,34.69345,35.33928
SHELL1_7_N001,-121.94561320702245,38.031697320166,29.06826,29.27499,23.15341,14.88964,10.24734,11.07899,7.64788,11.60801,12.49462,16.71961,21.66394,26.81813,31.38014,24.92134,27.48203,29.22709,28.06072,26.81132,27.75057,28.47351,33.07045,34.31826,34.92167
SHELL2_7_N001,-121.94561320730531,38.03151663972263,29.06266,29.26937,23.14931,14.88864,10.24673,11.07877,7.64759,11.60769,12.49462,16.71961,21.66394,26.81813,31.38014,24.91774,27.47675,29.22144,28.058,26.80871,27.74787,28.47074,33.07045,34.31488,34.91825
SHELL3_7_N001,-121.94584259269467,38.03151663972263,29.06546,29.27218,23.15136,14.88914,10.24734,11.07943,7.64803,11.60834,12.49529,16.72071,21.66556,26.82054,31.38147,24.92134,27.47939,29.22426,28.06072,26.81394,27.75326,28.47628,33.07374,34.31826,34.92167
SHEPHERD_1_N003,-119.61,36.82684,27.31571,26.61142,16.04748,-2.2719,-2.67957,-4.47119,-4.21252,-4.08954,-3.13427,-1.16835,6.87529,10.09437,10.2285,13.96884,26.65324,28.33201,27.59005,26.30614,27.3784,27.56858,31.93088,32.61806,32.87128
SHLLCHM_6_N001,-121.94584259297756,38.031697320166,28.14999,28.34646,22.33324,16.00369,9.5725,14.39344,8.84139,12.81363,16.01416,20.30315,25.02805,25.31983,25.14926,23.95,26.57142,28.284,27.1874,26.01298,26.90915,27.57688,31.90453,33.08114,33.6175
SHNGLESR_1_N001,-120.946938,38.65969989665331,27.57888,27.56836,20.16024,8.14691,5.64897,3.86711,2.83054,5.59327,5.24182,8.4846,13.55331,19.85093,20.7444,20.61873,26.28899,27.95082,26.9371,25.78264,26.72576,27.28631,31.74315,32.92565,33.50796
SHNGLESR_1_N004,-120.94687822587784,38.65961905165823,27.57888,27.56836,20.16024,8.14691,5.64897,3.86711,2.83054,5.59327,5.24182,8.4846,13.55331,19.85093,20.7444,20.61873,26.28899,27.95082,26.9371,25.78264,26.72576,27.28631,31.74315,32.92565,33.50796
SHNGLESR_1_N103,-120.94699777412217,38.65961905165823,27.57888,27.56836,20.16024,8.14691,5.64897,3.86711,2.83054,5.59327,5.24182,8.4846,13.55331,19.85093,20.7444,20.61873,26.28899,27.95082,26.9371,25.78264,26.72576,27.28631,31.74315,32.92565,33.50796
SHOTGUNC_LNODE,-122.381667,41.053889,22.74921,33.66233,20.6467,35.44215,5.39419,23.52834,3.06849,35.71883,5.33099,8.53856,13.34681,38.06796,20.31216,37.30329,22.81149,22.79308,23.83852,22.84442,22.49308,28.0989,17.66697,17.43559,17.50308
SHREDDER_1_N001,-122.20767698568532,37.51167699998636,29.30063,29.66473,23.99956,16.27962,12.94086,12.81905,9.31871,13.47216,14.31413,18.78708,23.30511,30.03162,31.98948,28.33057,27.76181,29.43886,28.2947,27.07046,28.00407,28.75855,33.47226,34.70021,35.31874
SHUTTLE_6_N001,-118.1634220817816,34.643495430225066,27.4417,27.45994,18.64855,-2.01473,-2.6056,-2.79014,-2.58524,-2.69029,-2.516,-1.95875,-1.84818,-0.44493,0.64333,14.23611,25.72151,27.73058,26.76298,25.83237,26.48305,27.21712,32.98482,33.66252,33.9735
SIERABRK_LNODE19,-120.217943,39.646142,19.11101,17.17908,20.85253,6.98395,4.77068,3.21268,2.28085,4.77604,4.51394,7.37062,11.2058,16.82756,18.26388,20.64068,27.56121,29.3485,27.98727,26.87676,27.71551,28.23275,24.09466,25.35633,26.14546
SIERAPC_6_N001,-124.1554555,40.86435367,28.21998,24.00494,21.81121,11.55905,5.74307,4.30956,2.97291,5.87149,5.98072,9.57644,15.28455,21.11401,22.4268,25.1303,27.83308,31.65821,28.85787,27.39765,27.09793,28.61464,34.93459,35.18695,35.0894
SILVERDO_1_N001,-122.45908751973128,38.49950299998593,38.90867,39.19326,32.07643,21.91709,14.56957,18.45242,12.57478,16.64151,21.14289,23.77507,32.2923,37.55583,41.7225,35.11504,37.60363,40.18498,39.48803,35.0287,34.11977,35.0634,41.04766,44.28588,45.64203
SILVERDO_1_N002,-122.45920248026871,38.49950299998593,38.90867,39.19326,32.07643,21.91709,14.56957,18.45242,12.57478,16.64151,21.14289,23.77507,32.2923,37.55583,41.7225,35.11504,37.60363,40.18498,39.48803,35.0287,34.11977,35.0634,41.04766,44.28588,45.64203
SISQUOC_1_N001,-120.33120693531724,34.87826099998756,28.07161,27.82003,18.06815,2.95588,1.05899,-0.68811,-1.03165,-0.63852,0.53077,3.05681,10.27715,15.11317,15.71811,18.68698,26.76146,28.62284,27.55741,26.44487,27.27862,28.0584,33.20548,34.09517,34.62045
SISQUOC_1_N020,-120.33131706468278,34.87826099998756,28.07161,27.82003,18.06815,2.95588,1.05899,-0.68811,-1.03165,-0.63852,0.53077,3.05681,10.27715,15.11317,15.71811,18.68698,26.76146,28.62284,27.55741,26.44487,27.27862,28.0584,33.20548,34.09517,34.62045
SJNO2_6_N001,-119.52944584856736,37.29143609998645,28.1164,27.35143,16.47479,-1.81816,-2.68532,-4.14222,-4.09759,-3.72589,-2.94934,-0.95726,7.0786,10.59615,11.04368,14.66127,26.76938,28.72731,27.73697,26.55219,27.34604,27.89789,33.16596,34.09517,34.40137
SLA_2_N001,-122.20510952387724,37.41603416601835,28.85269,29.53966,25.55247,20.56582,16.05899,14.50645,10.72819,16.19319,14.10916,19.07487,23.75955,33.55953,34.89939,27.41077,27.32102,29.04355,27.93558,26.74589,27.65887,28.37388,33.05398,34.20672,34.7916
SLA_2_N004,-122.2051095241518,37.41585343387257,28.85269,29.53966,25.55247,20.56582,16.05899,14.50645,10.72819,16.19319,14.10916,19.07487,23.75955,33.55953,34.89939,27.41077,27.32102,29.04355,27.93558,26.74589,27.65887,28.37388,33.05398,34.20672,34.7916
SLA_6_N001,-122.2053370758482,37.41585343387257,29.47701,29.84199,24.13065,16.32721,13.04565,12.8879,9.36403,13.51702,14.37183,18.89013,23.27581,30.15712,32.14606,28.40947,27.9017,29.56592,28.41169,27.18563,28.12543,28.88585,33.63035,34.87936,35.53097
SLA_6_N005,-122.20533707612276,37.41603416601835,29.47701,29.84199,24.13065,16.32721,13.04565,12.8879,9.36403,13.51702,14.37183,18.89013,23.27581,30.15712,32.14606,28.40947,27.9017,29.56592,28.41169,27.18563,28.12543,28.88585,33.63035,34.87936,35.53097
SLMNCRK_6_N001,-123.044809,38.343592,44.4219,44.621,36.10187,25.14512,16.5433,21.38674,14.7649,18.8236,24.60404,26.98105,36.83546,42.62005,47.42042,39.90001,41.76069,45.05058,44.53499,38.87006,37.03547,38.17627,45.48829,49.53947,51.5369
SMRTVLTP_6_N101,-121.301476,39.207939,26.24067,26.16434,18.86784,7.8327,5.40056,3.54407,2.63511,5.33496,4.91645,8.03468,12.87007,19.12692,20.45195,20.37499,26.06464,27.96211,26.56709,25.41618,26.20797,27.18114,31.24912,31.96908,32.78228
SMTRPCWS_1_N001,-119.44,35.59,27.46969,27.31642,18.05688,4.26615,2.36001,0.64153,-0.02659,0.33814,1.64156,4.30116,11.12491,16.42146,17.09463,18.91581,25.89572,27.78705,26.80107,25.79834,26.60441,27.26417,32.51713,33.25014,33.60381
SMUDGEO1_2_N006,-122.71969,38.75226,28.0912,28.26628,22.27141,14.39355,9.67049,11.148,7.40302,11.35597,12.43374,16.48969,21.12337,25.55283,28.17857,23.97561,26.64532,28.30377,27.16563,25.90304,26.83094,27.55197,31.87489,33.09466,33.72019
SMYRGEN_7_B1,-119.4552778,35.717831584724635,27.57328,27.38113,17.96676,4.21743,2.01893,0.60852,-3.11153,0.27599,1.58024,4.20314,11.02815,16.30723,17.01478,18.90139,25.9749,27.90282,26.91261,25.90042,26.74464,27.38316,32.67852,33.41239,33.76811
SMYRNA1_1_N005,-119.45522040856834,35.717750877624105,27.57328,27.38113,17.96676,4.21693,2.01802,0.60764,-3.11268,0.27372,1.57791,4.19927,11.02654,16.30603,17.01478,18.90139,25.9749,27.90282,26.91261,25.90042,26.74464,27.38316,32.67852,33.41239,33.76811
SNANDRES_6_N001,-122.420424,37.603294,29.5526,29.94189,24.23229,16.65951,12.86637,12.61321,9.36092,13.53165,14.13453,18.70552,23.17295,29.86978,31.67009,26.40826,27.93074,29.57721,28.40353,27.17778,28.11734,28.85264,33.6534,34.9233,35.59943
SNBENITO_1_N001,-121.56391,36.86783,28.40196,30.06908,31.32964,36.73158,29.20011,27.41635,22.52226,31.67763,27.83877,35.01098,33.90867,49.87022,51.57514,37.42825,26.87495,28.72166,27.65807,26.47628,27.36492,28.14142,32.41833,33.41915,33.94269
SNBRNOT_6_N001,-122.4250948,37.62095504,29.63098,30.02067,24.28554,16.65518,12.87123,12.61673,9.36337,13.53845,14.14153,18.72158,23.13153,30.07552,31.69671,26.44971,27.99144,29.63368,28.45522,27.22751,28.16858,28.90522,33.72586,35.00442,35.69185
SNBRNRD_6_N001,-118.87818588008072,35.09242099998756,27.53128,27.44866,18.19821,4.29946,2.38644,0.67872,0.00197,0.41003,1.72788,4.43073,11.44224,16.71819,17.2876,19.2172,25.78486,27.78705,26.74665,25.74076,26.47226,27.19221,32.65546,33.37859,33.68938
SNBRNRD_6_NLD2,-118.87829611991928,35.09242099998756,27.53128,27.44866,18.19821,4.29946,2.38644,0.67872,0.00197,0.41003,1.72788,4.43073,11.44224,16.71819,17.2876,19.2172,25.78486,27.78705,26.74665,25.74076,26.47226,27.19221,32.65546,33.37859,33.68938
SNJOSEB_1_N001,-121.9009493888098,37.34102432531631,29.29223,29.86319,25.23679,14.22039,1.79444,-5.04933,0.13,6.50278,-7.64283,-3.95999,3.24874,13.33439,8.31268,6.16888,27.63248,29.34285,28.23213,27.00502,27.92316,28.6949,33.36357,34.57177,35.16813
SNJOSEB_1_N005,-121.9009493890831,37.34084367457506,29.29223,29.86319,25.23679,14.22039,1.79444,-5.04933,0.13,6.50278,-7.64283,-3.95999,3.24874,13.33439,8.31268,6.16888,27.63248,29.34285,28.23213,27.00502,27.92316,28.6949,33.36357,34.57177,35.16813
SNJOSEB_1_N009,-121.9011766109169,37.34084367457506,29.29223,29.86319,25.23679,14.22039,1.79444,-5.04933,0.13,6.50278,-7.64283,-3.95999,3.24874,13.33439,8.31268,6.16888,27.63248,29.34285,28.23213,27.00502,27.92316,28.6949,33.36357,34.57177,35.16813
SNJOSEB_1_N013,-121.9011766111902,37.34102432531631,29.29223,29.86319,25.23679,14.22039,1.79444,-5.04933,0.13,6.50278,-7.64283,-3.95999,3.24874,13.33439,8.31268,6.16888,27.63248,29.34285,28.23213,27.00502,27.92316,28.6949,33.36357,34.57177,35.16813
SNJSEA_1_N001,-121.902531,37.328246190599145,29.27264,29.8632,25.28352,14.89846,2.88048,-3.44659,0.95114,7.4215,-5.77316,-1.95817,5.02413,14.85735,10.51772,7.89966,27.61136,29.32591,28.2158,26.98932,27.90698,28.67553,33.34711,34.55487,35.15101
SNJSEA_1_N005,-121.90247198103432,37.32816490468582,29.27264,29.8632,25.28352,14.89846,2.88048,-3.44659,0.95114,7.4215,-5.77316,-1.95817,5.02413,14.85735,10.51772,7.89966,27.61136,29.32591,28.2158,26.98932,27.90698,28.67553,33.34711,34.55487,35.15101
SNJSEA_1_N101,-121.90259001896568,37.32816490468582,29.27264,29.8632,25.28352,14.89846,2.88048,-3.44659,0.95114,7.4215,-5.77316,-1.95817,5.02413,14.85735,10.51772,7.89966,27.61136,29.32591,28.2158,26.98932,27.90698,28.67553,33.34711,34.55487,35.15101
SNLNDRO_1_N001,-122.14880668270004,37.71123743676991,29.533,29.71252,23.38485,15.15636,10.12516,11.94019,7.88639,12.03202,13.29141,17.62034,22.16,25.9675,23.335,25.07357,27.9017,29.73816,28.49059,27.21181,28.147,28.84434,33.62047,34.93682,35.57547
SNLNDRO_1_N014,-122.14880668297909,37.71105656311971,29.533,29.71252,23.38485,15.15636,10.12516,11.94019,7.88639,12.03202,13.29141,17.62034,22.16,25.9675,23.335,25.07357,27.9017,29.73816,28.49059,27.21181,28.147,28.84434,33.62047,34.93682,35.57547
SNLNDRO_1_N017,-122.14903531702092,37.71105656311971,29.533,29.71252,23.38485,15.15636,10.12516,11.94019,7.88639,12.03202,13.29141,17.62034,22.16,25.9675,23.335,25.07357,27.9017,29.73816,28.49059,27.21181,28.147,28.84434,33.62047,34.93682,35.57547
SNLNDRO_1_N027,-122.14903531729996,37.71123743676991,29.533,29.71252,23.38485,15.15636,10.12516,11.94019,7.88639,12.03202,13.29141,17.62034,22.16,25.9675,23.335,25.07357,27.9017,29.73816,28.49059,27.21181,28.147,28.84434,33.62047,34.93682,35.57547
SNLSOB_7_N001,-120.6348019536422,35.261832749987526,28.03241,27.76094,17.99441,3.09766,1.18742,-0.53126,-1.03195,-0.5311,0.50411,3.01676,10.31398,15.13254,15.79017,18.64961,26.52127,28.36306,27.32887,26.24594,27.07096,27.7789,32.96176,33.84504,34.3158
SNLSOB_7_N002,-120.6349122463578,35.261832749987526,28.03241,27.76094,17.99441,3.09766,1.18742,-0.53126,-1.03195,-0.5311,0.50411,3.01676,10.31398,15.13254,15.79017,18.64961,26.52127,28.36306,27.32887,26.24594,27.07096,27.7789,32.96176,33.84504,34.3158
SNLSPP_2_N023,-121.0765277723862,37.06930719158489,27.3913,26.97448,17.19088,0.83259,-0.628,-2.47688,-2.26444,-1.25353,-0.90725,1.13072,8.44456,12.33223,12.67049,15.65793,26.13063,27.86611,26.87997,25.78264,26.63407,27.27524,31.88477,32.78031,33.14855
SNTAMRA_1_N001,-117.19752334236787,33.1287024629922,28.07721,27.82003,18.07019,2.95787,1.0599,-0.68767,-1.03194,-0.63949,0.52977,3.0546,10.27312,15.29486,15.71678,18.68338,26.76146,28.62284,27.56013,26.44487,27.27862,28.0584,33.20548,34.09517,34.62729
SNTAMRA_1_N005,-117.1975582894093,33.12878709406593,28.07721,27.82003,18.07019,2.95787,1.0599,-0.68767,-1.03194,-0.63949,0.52977,3.0546,10.27312,15.29486,15.71678,18.68338,26.76146,28.62284,27.56013,26.44487,27.27862,28.0584,33.20548,34.09517,34.62729
SNTANLA_6_N001,-121.01321650454072,37.08597899998663,27.49489,26.98428,16.68844,-0.52091,-1.91953,-3.64268,-3.36499,-2.57048,-2.06575,-14.29,-10.81,-3.4,11.15181,14.83476,26.17814,27.9367,26.93982,25.83499,26.68531,27.33058,31.99017,32.91889,33.28547
SNTANLA_6_N004,-121.01332949545927,37.08597899998663,27.49489,26.98428,16.68844,-0.52091,-1.91953,-3.64268,-3.36499,-2.57048,-2.06575,-14.29,-10.81,-3.4,11.15181,14.83476,26.17814,27.9367,26.93982,25.83499,26.68531,27.33058,31.99017,32.91889,33.28547
SNTARSA_1_N001,-122.71319526700344,38.43676811353789,38.53255,38.83474,31.60068,21.47986,14.3042,17.85114,12.27055,16.22431,20.45455,23.42108,31.48841,36.79094,40.79876,34.33655,36.92069,39.61236,38.86293,34.69198,33.97471,34.91891,40.92639,44.00088,45.26196
